sumlev,region,division,state,county,stname,ctyname,census2010pop,estimatesbase2010,popestimate2010,popestimate2011,popestimate2012,popestimate2013,popestimate2014,popestimate2015,popestimate2016,npopchg_2010,npopchg_2011,npopchg_2012,npopchg_2013,npopchg_2014,npopchg_2015,npopchg_2016
50,3,7,48,037,Texas,Bowie County,92565,92565,92678,92890,93136,93457,93458,93503,93860,113,212,246,321,1,45,357
50,3,7,48,039,Texas,Brazoria County,313166,313127,314502,319258,324373,330091,337777,345661,354195,1375,4756,5115,5718,7686,7884,8534
50,3,7,48,041,Texas,Brazos County,194851,194861,195695,197477,200247,204124,208823,215867,220417,834,1782,2770,3877,4699,7044,4550
50,3,7,48,043,Texas,Brewster County,9232,9232,9270,9354,9243,9273,9123,9099,9200,38,84,-111,30,-150,-24,101
50,3,7,48,045,Texas,Briscoe County,1637,1637,1631,1649,1566,1547,1537,1504,1474,-6,18,-83,-19,-10,-33,-30
50,3,7,48,047,Texas,Brooks County,7223,7223,7202,7218,7189,7238,7233,7212,7214,-21,16,-29,49,-5,-21,2
50,3,7,48,049,Texas,Brown County,38106,38106,38116,38026,37852,37853,37719,37981,38271,10,-90,-174,1,-134,262,290
50,3,7,48,051,Texas,Burleson County,17187,17187,17216,17242,17329,17178,17292,17525,17760,29,26,87,-151,114,233,235
50,3,7,48,053,Texas,Burnet County,42750,42707,42743,43353,43506,43738,44254,45181,46243,36,610,153,232,516,927,1062
50,3,7,48,055,Texas,Caldwell County,38066,38057,38105,38424,38699,39207,39728,40445,41161,48,319,275,508,521,717,716
50,3,7,48,057,Texas,Calhoun County,21381,21381,21327,21353,21573,21759,21805,21922,21965,-54,26,220,186,46,117,43
50,3,7,48,059,Texas,Callahan County,13544,13544,13519,13540,13516,13526,13523,13596,13820,-25,21,-24,10,-3,73,224
50,3,7,48,061,Texas,Cameron County,406220,406219,407629,412937,415445,417260,419191,419893,422135,1410,5308,2508,1815,1931,702,2242
50,3,7,48,063,Texas,Camp County,12401,12401,12414,12409,12467,12440,12659,12721,12867,13,-5,58,-27,219,62,146
50,3,7,48,065,Texas,Carson County,6182,6182,6164,6268,6109,5981,6015,5972,6057,-18,104,-159,-128,34,-43,85
50,3,7,48,067,Texas,Cass County,30464,30464,30429,30505,30205,30413,30351,30387,30375,-35,76,-300,208,-62,36,-12
50,3,7,48,069,Texas,Castro County,8062,8062,8110,8053,8187,8027,7816,7678,7669,48,-57,134,-160,-211,-138,-9
50,3,7,48,071,Texas,Chambers County,35096,35099,35428,35625,36408,37221,38063,38768,39899,329,197,783,813,842,705,1131
50,3,7,48,073,Texas,Cherokee County,50845,50834,50915,51013,51200,50981,51007,51431,51668,81,98,187,-219,26,424,237
50,3,7,48,075,Texas,Childress County,7041,7041,7062,7017,7089,7046,7059,7050,7052,21,-45,72,-43,13,-9,2
50,3,7,48,077,Texas,Clay County,10752,10752,10733,10679,10513,10449,10356,10324,10193,-19,-54,-166,-64,-93,-32,-131
50,3,7,48,079,Texas,Cochran County,3127,3127,3138,3074,3021,3000,2925,2945,2882,11,-64,-53,-21,-75,20,-63
50,3,7,48,081,Texas,Coke County,3320,3319,3320,3280,3218,3196,3232,3230,3264,1,-40,-62,-22,36,-2,34
50,3,7,48,083,Texas,Coleman County,8895,8895,8878,8762,8677,8534,8417,8333,8420,-17,-116,-85,-143,-117,-84,87
50,3,7,48,085,Texas,Collin County,782341,782459,788741,814607,837229,858098,885175,913079,939585,6282,25866,22622,20869,27077,27904,26506
50,3,7,48,087,Texas,Collingsworth County,3057,3057,3055,3094,3022,3096,3008,3019,3016,-2,39,-72,74,-88,11,-3
50,3,7,48,089,Texas,Colorado County,20874,20874,20883,20789,20684,20706,20669,20880,21019,9,-94,-105,22,-37,211,139
50,3,7,48,091,Texas,Comal County,108472,108471,109294,112047,115005,118776,123487,129113,134788,823,2753,2958,3771,4711,5626,5675
50,3,7,48,093,Texas,Comanche County,13974,13961,13950,13871,13705,13539,13436,13365,13484,-11,-79,-166,-166,-103,-71,119
50,3,7,48,095,Texas,Concho County,4087,4087,4097,4137,4073,4119,4085,4155,4279,10,40,-64,46,-34,70,124
50,3,7,48,097,Texas,Cooke County,38437,38437,38456,38408,38771,38502,38739,39110,39266,19,-48,363,-269,237,371,156
50,3,7,48,099,Texas,Coryell County,75388,75388,75589,76593,76837,76116,75442,75471,74686,201,1004,244,-721,-674,29,-785
50,3,7,48,101,Texas,Cottle County,1505,1505,1506,1511,1485,1448,1432,1431,1402,1,5,-26,-37,-16,-1,-29
50,3,7,48,103,Texas,Crane County,4375,4375,4381,4365,4562,4756,4928,5039,4830,6,-16,197,194,172,111,-209
50,3,7,48,105,Texas,Crockett County,3719,3719,3709,3671,3717,3763,3796,3742,3675,-10,-38,46,46,33,-54,-67
50,3,7,48,107,Texas,Crosby County,6059,6056,6042,6089,6097,5978,5883,5985,5992,-14,47,8,-119,-95,102,7
50,3,7,48,109,Texas,Culberson County,2398,2398,2399,2379,2309,2295,2260,2233,2198,1,-20,-70,-14,-35,-27,-35
50,3,7,48,111,Texas,Dallam County,6703,6700,6742,6831,6978,7022,7096,7107,7056,42,89,147,44,74,11,-51
50,3,7,48,113,Texas,Dallas County,2368139,2366672,2372450,2407305,2452421,2479810,2512281,2545775,2574984,5778,34855,45116,27389,32471,33494,29209
50,3,7,48,115,Texas,Dawson County,13833,13833,13836,13785,13647,13254,13500,13075,13111,3,-51,-138,-393,246,-425,36
50,3,7,48,117,Texas,Deaf Smith County,19372,19372,19445,19475,19327,19136,19096,18807,18830,73,30,-148,-191,-40,-289,23
50,3,7,48,119,Texas,Delta County,5231,5231,5238,5202,5301,5188,5213,5215,5215,7,-36,99,-113,25,2,0
50,3,7,48,121,Texas,Denton County,662614,662387,666736,685376,707475,728282,752820,778491,806180,4349,18640,22099,20807,24538,25671,27689
50,3,7,48,123,Texas,DeWitt County,20097,20097,20057,20320,20478,20495,20674,20786,20865,-40,263,158,17,179,112,79
50,3,7,48,125,Texas,Dickens County,2444,2441,2441,2395,2315,2283,2205,2197,2184,0,-46,-80,-32,-78,-8,-13
50,3,7,48,127,Texas,Dimmit County,9996,9996,10037,10096,10487,10906,11026,10995,10794,41,59,391,419,120,-31,-201
50,3,7,48,129,Texas,Donley County,3677,3728,3731,3684,3651,3566,3503,3407,3405,3,-47,-33,-85,-63,-96,-2
50,3,7,48,131,Texas,Duval County,11782,11782,11721,11797,11586,11606,11530,11399,11428,-61,76,-211,20,-76,-131,29
50,3,7,48,133,Texas,Eastland County,18583,18583,18589,18574,18408,18231,18212,18133,18274,6,-15,-166,-177,-19,-79,141
50,3,7,48,135,Texas,Ector County,137130,137136,137083,139689,144513,149651,154570,159689,157462,-53,2606,4824,5138,4919,5119,-2227
50,3,7,48,137,Texas,Edwards County,2002,2002,1998,1972,1974,1881,1892,1911,1911,-4,-26,2,-93,11,19,0
50,3,7,48,139,Texas,Ellis County,149610,149597,150365,152364,153730,156093,159328,163474,168499,768,1999,1366,2363,3235,4146,5025
50,3,7,48,141,Texas,El Paso County,800647,800647,803641,819471,830853,831218,834190,833783,837918,2994,15830,11382,365,2972,-407,4135
50,3,7,48,143,Texas,Erath County,37890,37900,37896,39003,39488,40012,40668,41379,41659,-4,1107,485,524,656,711,280
50,3,7,48,145,Texas,Falls County,17866,17863,17878,17831,17554,17201,17141,17158,17273,15,-47,-277,-353,-60,17,115
50,3,7,48,147,Texas,Fannin County,33915,33910,33908,33922,33695,33655,33762,33640,34031,-2,14,-227,-40,107,-122,391
50,3,7,48,149,Texas,Fayette County,24554,24554,24529,24756,24706,24783,24863,25046,25149,-25,227,-50,77,80,183,103
50,3,7,48,151,Texas,Fisher County,3974,3974,3954,3958,3840,3846,3843,3853,3854,-20,4,-118,6,-3,10,1
50,3,7,48,153,Texas,Floyd County,6446,6446,6405,6398,6372,6275,5977,5901,5917,-41,-7,-26,-97,-298,-76,16
50,3,7,48,155,Texas,Foard County,1336,1336,1338,1360,1310,1277,1268,1215,1183,2,22,-50,-33,-9,-53,-32
50,3,7,48,157,Texas,Fort Bend County,585375,584703,590433,606962,625796,653252,684646,713849,741237,5730,16529,18834,27456,31394,29203,27388
50,3,7,48,159,Texas,Franklin County,10605,10603,10597,10532,10609,10563,10522,10553,10607,-6,-65,77,-46,-41,31,54
50,3,7,48,161,Texas,Freestone County,19816,19817,19810,19590,19431,19553,19622,19693,19624,-7,-220,-159,122,69,71,-69
50,3,7,48,163,Texas,Frio County,17217,17217,17245,17479,17876,18257,18693,18930,18956,28,234,397,381,436,237,26
50,3,7,48,165,Texas,Gaines County,17526,17526,17570,18014,18377,18895,19400,20276,20478,44,444,363,518,505,876,202
50,3,7,48,167,Texas,Galveston County,291309,291303,292529,295596,301067,306693,313698,321538,329431,1226,3067,5471,5626,7005,7840,7893
50,3,7,48,169,Texas,Garza County,6461,6461,6468,6578,6450,6401,6418,6383,6442,7,110,-128,-49,17,-35,59
50,3,7,48,171,Texas,Gillespie County,24837,24837,24877,25032,25167,25354,25545,26074,26521,40,155,135,187,191,529,447
50,3,7,48,173,Texas,Glasscock County,1226,1226,1231,1231,1259,1243,1297,1333,1314,5,0,28,-16,54,36,-19
50,3,7,48,175,Texas,Goliad County,7210,7210,7223,7204,7329,7446,7496,7526,7517,13,-19,125,117,50,30,-9
50,3,7,48,177,Texas,Gonzales County,19807,19807,19792,19749,19910,20138,20372,20554,20876,-15,-43,161,228,234,182,322
50,3,7,48,179,Texas,Gray County,22535,22535,22458,22581,22834,22926,23420,23236,22725,-77,123,253,92,494,-184,-511
50,3,7,48,181,Texas,Grayson County,120877,120864,121037,121274,121636,122249,123500,125537,128235,173,237,362,613,1251,2037,2698
50,3,7,48,183,Texas,Gregg County,121730,121764,122010,122445,122835,123043,122967,123827,123745,246,435,390,208,-76,860,-82
50,3,7,48,185,Texas,Grimes County,26604,26568,26615,26687,26703,26835,27075,27418,27671,47,72,16,132,240,343,253
50,3,7,48,187,Texas,Guadalupe County,131533,131537,132564,135869,139741,143164,147230,151164,155265,1027,3305,3872,3423,4066,3934,4101
50,3,7,48,189,Texas,Hale County,36273,36229,36300,36387,36284,35751,34537,34201,34263,71,87,-103,-533,-1214,-336,62
50,3,7,48,191,Texas,Hall County,3353,3353,3352,3316,3280,3183,3094,3114,3138,-1,-36,-36,-97,-89,20,24
50,3,7,48,193,Texas,Hamilton County,8517,8517,8490,8411,8289,8267,8173,8127,8304,-27,-79,-122,-22,-94,-46,177
50,3,7,48,195,Texas,Hansford County,5613,5613,5602,5581,5529,5548,5538,5607,5538,-11,-21,-52,19,-10,69,-69
50,3,7,48,197,Texas,Hardeman County,4139,4139,4155,4127,4062,4014,3929,3851,3906,16,-28,-65,-48,-85,-78,55
50,3,7,48,199,Texas,Hardin County,54635,54635,54808,55046,55114,55342,55539,55804,56322,173,238,68,228,197,265,518
50,3,7,48,201,Texas,Harris County,4092459,4093242,4108308,4179717,4259206,4346883,4441928,4533341,4589928,15066,71409,79489,87677,95045,91413,56587
50,3,7,48,203,Texas,Harrison County,65631,65629,65708,66364,66283,66218,66514,66606,66534,79,656,-81,-65,296,92,-72
50,3,7,48,205,Texas,Hartley County,6062,6062,6054,6083,6152,6059,6111,5761,5747,-8,29,69,-93,52,-350,-14
50,3,7,48,207,Texas,Haskell County,5899,5899,5880,5978,5907,5918,5782,5774,5681,-19,98,-71,11,-136,-8,-93
50,3,7,48,209,Texas,Hays County,157107,157089,158241,163209,168408,176029,184951,194574,204470,1152,4968,5199,7621,8922,9623,9896
50,3,7,48,211,Texas,Hemphill County,3807,3807,3796,3951,4070,4125,4161,4270,4129,-11,155,119,55,36,109,-141
50,3,7,48,213,Texas,Henderson County,78532,78534,78654,78692,78951,78600,79196,79416,79901,120,38,259,-351,596,220,485
50,3,7,48,215,Texas,Hidalgo County,774769,774770,779150,794682,806388,817039,829088,839314,849843,4380,15532,11706,10651,12049,10226,10529
50,3,7,48,217,Texas,Hill County,35089,35085,35127,35162,35083,34784,34713,34846,35077,42,35,-79,-299,-71,133,231
50,3,7,48,219,Texas,Hockley County,22935,22927,22849,22979,23108,23477,23565,23461,23275,-78,130,129,369,88,-104,-186
50,3,7,48,221,Texas,Hood County,51182,51168,51276,51484,52127,52893,53863,55344,56857,108,208,643,766,970,1481,1513
50,3,7,48,223,Texas,Hopkins County,35161,35161,35201,35314,35391,35414,35840,36177,36400,40,113,77,23,426,337,223
50,3,7,48,225,Texas,Houston County,23732,23732,23692,23370,23143,22738,22701,22675,22754,-40,-322,-227,-405,-37,-26,79
50,3,7,48,227,Texas,Howard County,35012,35012,35010,34991,35490,36196,36517,37202,36708,-2,-19,499,706,321,685,-494
50,3,7,48,229,Texas,Hudspeth County,3476,3476,3467,3417,3351,3331,3243,3425,4053,-9,-50,-66,-20,-88,182,628
50,3,7,48,231,Texas,Hunt County,86129,86161,86370,86790,87117,87556,88748,89847,92073,209,420,327,439,1192,1099,2226
50,3,7,48,233,Texas,Hutchinson County,22150,22249,22203,21985,21960,21844,21840,21755,21511,-46,-218,-25,-116,-4,-85,-244
50,3,7,48,235,Texas,Irion County,1599,1599,1610,1603,1573,1601,1567,1546,1557,11,-7,-30,28,-34,-21,11
50,3,7,48,237,Texas,Jack County,9044,9044,9013,9048,8999,8905,8857,8823,8744,-31,35,-49,-94,-48,-34,-79
50,3,7,48,239,Texas,Jackson County,14075,14075,14078,14040,14279,14637,14758,14846,14869,3,-38,239,358,121,88,23
50,3,7,48,241,Texas,Jasper County,35710,35710,35799,36242,35859,35673,35560,35460,35648,89,443,-383,-186,-113,-100,188
50,3,7,48,243,Texas,Jeff Davis County,2342,2342,2345,2297,2303,2223,2199,2179,2200,3,-48,6,-80,-24,-20,21
50,3,7,48,245,Texas,Jefferson County,252273,252277,252454,253318,251250,252648,252219,254167,254679,177,864,-2068,1398,-429,1948,512
50,3,7,48,247,Texas,Jim Hogg County,5300,5300,5286,5276,5261,5226,5261,5196,5146,-14,-10,-15,-35,35,-65,-50
50,3,7,48,249,Texas,Jim Wells County,40838,40838,40889,41216,41672,41697,41458,41456,41149,51,327,456,25,-239,-2,-307
50,3,7,48,251,Texas,Johnson County,150934,150944,151263,151955,153313,154557,156903,159674,163274,319,692,1358,1244,2346,2771,3600
50,3,7,48,253,Texas,Jones County,20202,20198,20223,20232,19873,20016,19852,19972,20009,25,9,-359,143,-164,120,37
50,3,7,48,255,Texas,Karnes County,14824,14824,14861,14961,14859,14711,14820,15275,15254,37,100,-102,-148,109,455,-21
50,3,7,48,257,Texas,Kaufman County,103350,103364,103902,105298,106664,108474,111192,114472,118350,538,1396,1366,1810,2718,3280,3878
50,3,7,48,259,Texas,Kendall County,33410,33419,33651,34525,35766,37461,38830,40452,42540,232,874,1241,1695,1369,1622,2088
50,3,7,48,261,Texas,Kenedy County,416,413,415,437,440,426,414,412,404,2,22,3,-14,-12,-2,-8
50,3,7,48,263,Texas,Kent County,808,808,809,817,836,796,769,770,769,1,8,19,-40,-27,1,-1
50,3,7,48,265,Texas,Kerr County,49625,49625,49650,49628,49751,49834,50426,51011,51504,25,-22,123,83,592,585,493
50,3,7,48,267,Texas,Kimble County,4607,4605,4587,4597,4541,4466,4439,4394,4423,-18,10,-56,-75,-27,-45,29
50,3,7,48,269,Texas,King County,286,286,288,258,272,275,264,285,289,2,-30,14,3,-11,21,4
50,3,7,48,271,Texas,Kinney County,3598,3598,3595,3603,3626,3609,3510,3556,3590,-3,8,23,-17,-99,46,34
50,3,7,48,273,Texas,Kleberg County,32061,32061,32057,32058,32114,32063,31946,31570,31690,-4,1,56,-51,-117,-376,120
50,3,7,48,275,Texas,Knox County,3719,3719,3723,3740,3761,3764,3851,3851,3806,4,17,21,3,87,0,-45
50,3,7,48,277,Texas,Lamar County,49793,49789,49818,49945,49837,49278,49586,49636,49791,29,127,-108,-559,308,50,155
50,3,7,48,279,Texas,Lamb County,13977,13977,13999,14094,13917,13722,13547,13342,13275,22,95,-177,-195,-175,-205,-67
50,3,7,48,281,Texas,Lampasas County,19677,19678,19756,19950,20117,20197,20204,20505,20760,78,194,167,80,7,301,255
50,3,7,48,283,Texas,La Salle County,6886,6886,6901,6995,7141,7429,7469,7638,7613,15,94,146,288,40,169,-25
50,3,7,48,285,Texas,Lavaca County,19263,19263,19246,19216,19439,19525,19676,19821,19809,-17,-30,223,86,151,145,-12
50,3,7,48,287,Texas,Lee County,16612,16610,16604,16604,16553,16587,16672,16902,17055,-6,0,-51,34,85,230,153
50,3,7,48,289,Texas,Leon County,16801,16801,16744,16838,16748,16668,16793,17102,17299,-57,94,-90,-80,125,309,197
50,3,7,48,291,Texas,Liberty County,75643,75641,75839,76057,76425,76973,78192,79696,81704,198,218,368,548,1219,1504,2008
50,3,7,48,293,Texas,Limestone County,23384,23386,23465,23557,23639,23362,23457,23421,23468,79,92,82,-277,95,-36,47
50,3,7,48,295,Texas,Lipscomb County,3302,3302,3284,3345,3457,3484,3555,3553,3487,-18,61,112,27,71,-2,-66
50,3,7,48,297,Texas,Live Oak County,11531,11528,11547,11532,11683,11849,12075,12219,12056,19,-15,151,166,226,144,-163
50,3,7,48,299,Texas,Llano County,19301,19301,19342,18948,19102,19359,19457,19838,20362,41,-394,154,257,98,381,524
50,3,7,48,301,Texas,Loving County,82,82,83,95,81,103,87,115,113,1,12,-14,22,-16,28,-2
50,3,7,48,303,Texas,Lubbock County,278831,278897,280315,283470,286241,289972,295051,299008,303137,1418,3155,2771,3731,5079,3957,4129
50,3,7,48,305,Texas,Lynn County,5915,5915,5903,5881,5773,5694,5743,5695,5711,-12,-22,-108,-79,49,-48,16
50,3,7,48,307,Texas,McCulloch County,8283,8283,8228,8276,8273,8271,8177,8315,8172,-55,48,-3,-2,-94,138,-143
50,3,7,48,309,Texas,McLennan County,234906,234906,235941,237784,239385,241432,243014,245203,247934,1035,1843,1601,2047,1582,2189,2731
50,3,7,48,311,Texas,McMullen County,707,707,713,702,735,763,799,825,804,6,-11,33,28,36,26,-21
50,3,7,48,313,Texas,Madison County,13664,13667,13743,13735,13715,13786,13809,13916,13987,76,-8,-20,71,23,107,71
50,3,7,48,315,Texas,Marion County,10546,10536,10498,10440,10317,10234,10114,10142,10147,-38,-58,-123,-83,-120,28,5
50,3,7,48,317,Texas,Martin County,4799,4799,4815,4912,5004,5298,5505,5723,5723,16,97,92,294,207,218,0
50,3,7,48,319,Texas,Mason County,4012,4012,4016,4027,4042,4091,4062,4015,4111,4,11,15,49,-29,-47,96
50,3,7,48,321,Texas,Matagorda County,36702,36702,36704,36701,36560,36513,36497,36840,37187,2,-3,-141,-47,-16,343,347
50,3,7,48,323,Texas,Maverick County,54258,54258,54489,55274,55696,56415,56915,57440,57685,231,785,422,719,500,525,245
50,3,7,48,325,Texas,Medina County,46006,46006,46129,46519,46811,47271,47848,48385,49283,123,390,292,460,577,537,898
50,3,7,48,327,Texas,Menard County,2242,2242,2236,2223,2227,2152,2154,2159,2123,-6,-13,4,-75,2,5,-36
50,3,7,48,329,Texas,Midland County,136872,136872,136976,140061,147139,152052,156059,161272,162565,104,3085,7078,4913,4007,5213,1293
50,3,7,48,331,Texas,Milam County,24757,24753,24687,24628,24138,24156,24210,24484,24871,-66,-59,-490,18,54,274,387
50,3,7,48,333,Texas,Mills County,4936,4936,4951,4870,4830,4874,4859,4883,4907,15,-81,-40,44,-15,24,24
50,3,7,48,335,Texas,Mitchell County,9403,9403,9415,9395,9320,9001,9073,8860,8720,12,-20,-75,-319,72,-213,-140
50,3,7,48,337,Texas,Montague County,19719,19720,19713,19742,19470,19383,19386,19269,19414,-7,29,-272,-87,3,-117,145
50,3,7,48,339,Texas,Montgomery County,455746,455750,459319,471591,484674,498951,517985,536434,556203,3569,12272,13083,14277,19034,18449,19769
50,3,7,48,341,Texas,Moore County,21904,21904,22001,22094,22413,22203,22146,22048,22120,97,93,319,-210,-57,-98,72
50,3,7,48,343,Texas,Morris County,12934,12934,12915,12808,12743,12747,12684,12497,12593,-19,-107,-65,4,-63,-187,96
50,3,7,48,345,Texas,Motley County,1210,1205,1206,1214,1196,1193,1151,1142,1160,1,8,-18,-3,-42,-9,18
50,3,7,48,347,Texas,Nacogdoches County,64524,64524,64667,65647,65854,65199,65278,65641,65806,143,980,207,-655,79,363,165
50,3,7,48,349,Texas,Navarro County,47735,47840,47859,48088,48095,48022,47990,48255,48523,19,229,7,-73,-32,265,268
50,3,7,48,351,Texas,Newton County,14445,14445,14430,14488,14320,14212,14147,14007,14003,-15,58,-168,-108,-65,-140,-4
50,3,7,48,353,Texas,Nolan County,15216,15217,15245,15123,14881,15057,15102,15050,14993,28,-122,-242,176,45,-52,-57
50,3,7,48,355,Texas,Nueces County,340223,340223,340314,343190,347816,352728,356325,360118,361350,91,2876,4626,4912,3597,3793,1232
50,3,7,48,357,Texas,Ochiltree County,10223,10223,10173,10424,10559,10651,10673,10698,10306,-50,251,135,92,22,25,-392
50,3,7,48,359,Texas,Oldham County,2052,2052,2051,2078,2044,2091,2076,2059,2076,-1,27,-34,47,-15,-17,17
50,3,7,48,361,Texas,Orange County,81837,81837,82012,82374,82984,83023,83502,84283,84964,175,362,610,39,479,781,681
50,3,7,48,363,Texas,Palo Pinto County,28111,28122,28071,28108,27846,27852,27978,27882,28053,-51,37,-262,6,126,-96,171
50,3,7,48,365,Texas,Panola County,23796,23796,23788,24043,24010,23829,23807,23717,23492,-8,255,-33,-181,-22,-90,-225
50,3,7,48,367,Texas,Parker County,116927,116948,117353,118533,119778,120119,122584,126085,129441,405,1180,1245,341,2465,3501,3356
50,3,7,48,369,Texas,Parmer County,10269,10269,10274,10292,10159,9966,9918,9788,9776,5,18,-133,-193,-48,-130,-12
50,3,7,48,371,Texas,Pecos County,15507,15507,15531,15628,15570,15670,15862,16059,15970,24,97,-58,100,192,197,-89
50,3,7,48,373,Texas,Polk County,45413,45414,45486,45708,45835,45953,46229,46984,47916,72,222,127,118,276,755,932
50,3,7,48,375,Texas,Potter County,121073,121078,121415,122376,122792,122272,122146,121374,120832,337,961,416,-520,-126,-772,-542
50,3,7,48,377,Texas,Presidio County,7818,7817,7876,7747,7557,7282,7040,6881,6958,59,-129,-190,-275,-242,-159,77
50,3,7,48,379,Texas,Rains County,10914,10914,10930,11022,10944,11027,11018,11134,11314,16,92,-78,83,-9,116,180
50,3,7,48,381,Texas,Randall County,120725,120720,121193,123355,124894,126654,128684,130283,132501,473,2162,1539,1760,2030,1599,2218
50,3,7,48,383,Texas,Reagan County,3367,3367,3348,3385,3464,3598,3726,3731,3608,-19,37,79,134,128,5,-123
50,3,7,48,385,Texas,Real County,3309,3309,3319,3424,3370,3324,3355,3300,3389,10,105,-54,-46,31,-55,89
50,3,7,48,387,Texas,Red River County,12860,12864,12854,12703,12722,12500,12460,12385,12207,-10,-151,19,-222,-40,-75,-178
50,3,7,48,389,Texas,Reeves County,13783,13783,13815,13777,13925,14126,14429,14789,14921,32,-38,148,201,303,360,132
50,3,7,48,391,Texas,Refugio County,7383,7383,7360,7318,7251,7280,7364,7359,7321,-23,-42,-67,29,84,-5,-38
50,3,7,48,393,Texas,Roberts County,929,929,924,933,950,922,921,918,916,-5,9,17,-28,-1,-3,-2
50,3,7,48,395,Texas,Robertson County,16622,16620,16569,16667,16449,16420,16415,16648,16751,-51,98,-218,-29,-5,233,103
50,3,7,48,397,Texas,Rockwall County,78337,78326,78934,81086,82871,85033,87494,90672,93978,608,2152,1785,2162,2461,3178,3306
50,3,7,48,399,Texas,Runnels County,10501,10501,10507,10564,10423,10278,10379,10528,10448,6,57,-141,-145,101,149,-80
50,3,7,48,401,Texas,Rusk County,53330,53304,53339,53694,53800,53349,53170,52934,52732,35,355,106,-451,-179,-236,-202
50,3,7,48,403,Texas,Sabine County,10834,10835,10866,10685,10469,10352,10331,10378,10303,31,-181,-216,-117,-21,47,-75
50,3,7,48,405,Texas,San Augustine County,8865,8864,8845,8831,8830,8710,8534,8384,8320,-19,-14,-1,-120,-176,-150,-64
50,3,7,48,407,Texas,San Jacinto County,26384,26377,26446,26821,27003,26780,27058,27313,27707,69,375,182,-223,278,255,394
50,3,7,48,409,Texas,San Patricio County,64804,64807,64484,64466,65336,66274,66909,67356,67655,-323,-18,870,938,635,447,299
50,3,7,48,411,Texas,San Saba County,6131,6131,6133,6042,5983,5708,5828,5944,5944,2,-91,-59,-275,120,116,0
50,3,7,48,413,Texas,Schleicher County,3461,3461,3499,3304,3255,3193,3156,3196,3056,38,-195,-49,-62,-37,40,-140
50,3,7,48,415,Texas,Scurry County,16921,16921,16940,16862,17083,17230,17357,17566,17333,19,-78,221,147,127,209,-233
50,3,7,48,417,Texas,Shackelford County,3378,3378,3369,3320,3344,3349,3290,3316,3315,-9,-49,24,5,-59,26,-1
50,3,7,48,419,Texas,Shelby County,25448,25448,25435,25718,26024,25906,25594,25421,25579,-13,283,306,-118,-312,-173,158
50,3,7,48,421,Texas,Sherman County,3034,3034,3028,3029,3061,3081,3073,3062,3068,-6,1,32,20,-8,-11,6
50,3,7,48,423,Texas,Smith County,209714,209721,210465,212691,214774,216515,219669,222478,225290,744,2226,2083,1741,3154,2809,2812
50,3,7,48,425,Texas,Somervell County,8490,8491,8500,8452,8591,8614,8657,8729,8775,9,-48,139,23,43,72,46
50,3,7,48,427,Texas,Starr County,60968,60968,61170,61680,61883,62375,63036,63625,64122,202,510,203,492,661,589,497
50,3,7,48,429,Texas,Stephens County,9630,9630,9606,9534,9475,9832,9818,9904,9906,-24,-72,-59,357,-14,86,2
50,3,7,48,431,Texas,Sterling County,1143,1143,1138,1170,1191,1237,1358,1359,1367,-5,32,21,46,121,1,8
50,3,7,48,433,Texas,Stonewall County,1490,1490,1495,1478,1467,1429,1400,1412,1426,5,-17,-11,-38,-29,12,14
50,3,7,48,435,Texas,Sutton County,4128,4128,4059,4014,3932,4003,3973,3904,3869,-69,-45,-82,71,-30,-69,-35
50,3,7,48,437,Texas,Swisher County,7854,7854,7891,7832,7878,7750,7586,7513,7466,37,-59,46,-128,-164,-73,-47
50,3,7,48,439,Texas,Tarrant County,1809034,1810614,1817687,1848347,1882352,1912501,1944512,1981410,2016872,7073,30660,34005,30149,32011,36898,35462
50,3,7,48,441,Texas,Taylor County,131506,131510,131861,132879,134151,134067,135090,136325,136535,351,1018,1272,-84,1023,1235,210
50,3,7,48,443,Texas,Terrell County,984,984,1009,952,917,888,905,855,812,25,-57,-35,-29,17,-50,-43
50,3,7,48,445,Texas,Terry County,12651,12651,12664,12649,12604,12687,12774,12755,12799,13,-15,-45,83,87,-19,44
50,3,7,48,447,Texas,Throckmorton County,1641,1641,1632,1639,1604,1605,1610,1560,1533,-9,7,-35,1,5,-50,-27
50,3,7,48,449,Texas,Titus County,32334,32334,32400,32420,32654,32602,32421,32689,32592,66,20,234,-52,-181,268,-97
50,3,7,48,451,Texas,Tom Green County,110224,110224,110670,111778,113420,114865,116706,117942,118386,446,1108,1642,1445,1841,1236,444
50,3,7,48,453,Texas,Travis County,1024266,1024478,1030569,1061858,1096122,1120948,1149668,1174818,1199323,6091,31289,34264,24826,28720,25150,24505
50,3,7,48,455,Texas,Trinity County,14585,14675,14710,14660,14313,14395,14231,14421,14442,35,-50,-347,82,-164,190,21
50,3,7,48,457,Texas,Tyler County,21766,21762,21747,21652,21444,21451,21365,21274,21320,-15,-95,-208,7,-86,-91,46
50,3,7,48,459,Texas,Upshur County,39309,39316,39377,39754,39943,39797,40283,40481,40969,61,377,189,-146,486,198,488
50,3,7,48,461,Texas,Upton County,3355,3349,3344,3282,3258,3363,3453,3626,3673,-5,-62,-24,105,90,173,47
50,3,7,48,463,Texas,Uvalde County,26405,26405,26446,26595,26761,26925,27192,27112,27285,41,149,166,164,267,-80,173
